date,ticker,sentiment_mean,sentiment_std,news_count,confidence_mean,positive_count,negative_count,neutral_count,corporate_adjustment_mean,total_corporate_events,news_with_corporate_events,positive_ratio,negative_ratio,corporate_events_ratio,sentiment_ma_3,sentiment_ma_7,sentiment_ma_14,sentiment_momentum,sentiment_volatility,corporate_events_ma_7
2023-06-10,GAZP,0.12082803715020418,0.02005040897365744,4,0.8341903984546661,0,0,4,0.0,0,0,0.0,0.0,0.0,0.13326839316222405,0.19359094796968357,0.28061352575394216,-0.01244035601201987,0.16844309786238465,4.0
2023-06-14,GAZP,0.09553190600126982,0.01368026775113394,2,0.8587221205234528,0,0,2,0.0,0,0,0.0,0.0,0.0,0.12249830634229715,0.1251165642003928,0.22493765507621982,-0.026966400341027333,0.016695353072382763,0.0
2023-06-16,GAZP,0.16775239817798138,0.0,1,0.7776939272880554,1,0,0,0.0,0,0,1.0,0.0,0.0,0.1280374471098185,0.1314952207197036,0.22656205247751862,0.03971495106816289,0.023098892999295174,0.0
2023-06-17,GAZP,0.09690110385417938,0.024458282440383457,2,0.8552935719490051,0,0,2,0.0,0,0,0.0,0.0,0.0,0.12006180267781023,0.12776732697550738,0.19853734634860995,-0.02316069882363085,0.026547426408957478,0.0
2023-06-21,GAZP,0.08819509483873844,0.0,1,0.8644203543663025,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11761619895696644,0.12116938319412016,0.18291610744293954,-0.029421104118228,0.030127755461413414,0.0
2023-06-23,GAZP,0.17511978466063738,0.0812327992708416,2,0.77430859208107,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1200719944511851,0.12792332865120398,0.18820332271179982,0.055047790209452274,0.0364986283351089,0.0
2023-06-27,GAZP,0.21424047090113163,0.0,1,0.7245005369186401,1,0,0,0.0,0,0,1.0,0.0,0.0,0.1591851168001692,0.13693839936916316,0.18229767501354216,0.055055354100962434,0.04888058101306827,0.0
2023-06-29,GAZP,0.3239242378994822,0.29350770280315375,2,0.8363482356071472,1,0,1,0.21,2,1,0.5,0.0,0.5,0.2377614978204171,0.16595214233334574,0.17977154515151467,0.0861627400790651,0.08480118540402776,2.0
2023-07-01,GAZP,0.09595440700650215,0.0,1,0.8618530631065369,0,0,1,0.0,0,0,0.0,0.0,0.0,0.21137303860237203,0.16601249961980752,0.14556453191010016,-0.11541863159586987,0.08474284044525233,2.0
2023-07-04,GAZP,0.3639654261432588,0.24168738750700972,4,0.7946350276470184,3,0,1,0.21,4,2,0.75,0.0,0.5,0.2612813570164144,0.19404293218627572,0.16276907645298966,0.10268406912684436,0.11311534810650876,6.0
2023-07-05,GAZP,0.11100640955070655,0.036842372375768075,3,0.8347622950871786,0,0,3,0.0,0,0,0.0,0.0,0.0,0.1903087475668225,0.19605797585720816,0.16191265141635777,-0.07930233801611596,0.11120596382109675,6.0
2023-07-06,GAZP,0.13602223712950945,0.022579408860993203,2,0.8168402910232544,1,0,1,0.0,0,0,0.5,0.0,0.0,0.20366469094115827,0.20289042475588975,0.1620299039750049,-0.06764245381164882,0.10475663117720264,6.0
2023-07-11,GAZP,0.09090146608650684,0.0,1,0.8605880737304688,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11264337092224098,0.1908592363881568,0.15939128251968038,-0.02174190483573414,0.11299025224280217,6.0
2023-07-15,GAZP,0.07693375088274479,0.0,1,0.8751824498176575,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1012858180329204,0.1712439906712444,0.15409119502020377,-0.024352067150175613,0.11995819527367405,6.0
2023-07-19,GAZP,0.12607479840517044,0.0,1,0.8314029574394226,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0979700051248074,0.14297978502919986,0.1544659636812728,0.02810479328036304,0.09956300557282366,4.0
2023-07-21,GAZP,0.07301370054483414,0.0,1,0.876883864402771,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09200741661091649,0.1397025412489616,0.15285752043438453,-0.018993716066082356,0.10172302016136324,4.0
2023-07-25,GAZP,0.6452814024686813,0.0,1,0.7289382815361023,1,0,0,0.42,2,1,1.0,0.0,1.0,0.28145663380622865,0.17989053786687909,0.1869667350265774,0.3638247686624526,0.2065978601254453,2.0
2023-07-26,GAZP,0.16280717961490154,0.0,1,0.7910670042037964,1,0,0,0.0,0,0,1.0,0.0,0.0,0.293700760876139,0.1872906478760498,0.191674311866629,-0.13089358126123746,0.20463770483822133,2.0
2023-07-29,GAZP,0.1777474321424961,0.0,1,0.7745788097381592,1,0,0,0.0,0,0,1.0,0.0,0.0,0.32861200474202634,0.19325139002076216,0.19807090738832597,-0.15086457259953023,0.20349998007632208,2.0
2023-08-15,GAZP,0.5904540532082319,0.0,1,0.7854434847831726,1,0,0,0.42,2,1,1.0,0.0,1.0,0.31033622165520985,0.26461604532386573,0.22773764085601128,0.280117831553022,0.2449889459664579,4.0
2023-08-19,GAZP,0.28637462481856346,0.0,1,0.6575751900672913,1,0,0,0.0,0,0,1.0,0.0,0.0,0.3515253700564305,0.2945361701718398,0.23289008042154213,-0.06515074523786701,0.23061504609523753,4.0
2023-08-26,GAZP,0.19643409177660942,0.0,1,0.7527350783348083,1,0,0,0.0,0,0,1.0,0.0,0.0,0.3577542566011349,0.3045874977963311,0.2237836414127655,-0.1613201648245255,0.2234716151296413,4.0
2023-08-30,GAZP,0.5173547399044036,0.0,1,0.8560295104980469,1,0,0,0.42,2,1,1.0,0.0,1.0,0.3333878188331922,0.36806478913341245,0.25388366519118705,0.18396692107121143,0.20939408091930872,6.0
2023-08-31,GAZP,0.3445090307295322,0.0,1,0.8227005004882812,1,0,0,0.21,1,1,1.0,0.0,1.0,0.3527659541368484,0.32509730745639115,0.2524939226616351,-0.008256923407316208,0.17022420431962756,5.0
2023-09-07,GAZP,0.1658290196210146,0.0,1,0.7861576676368713,1,0,0,0.0,0,0,1.0,0.0,0.0,0.3425642634183168,0.3255289988858359,0.2564098233809428,-0.1767352437973022,0.1697472021518447,5.0
2023-09-08,GAZP,0.139365641400218,0.0,1,0.813176691532135,0,0,1,0.0,0,0,0.0,0.0,0.0,0.21656789725025496,0.3200458859226533,0.2566486379717077,-0.07720225585003695,0.17582739089663474,5.0
2023-09-09,GAZP,0.19333449751138687,0.0,1,0.75437992811203,1,0,0,0.0,0,0,1.0,0.0,0.0,0.16617638617753985,0.263314520823104,0.2639652830734849,0.027158111333847018,0.1328518553709762,3.0
2023-09-16,GAZP,0.11080741696059704,0.0,1,0.8419710993766785,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14783585195740068,0.23823349112910883,0.2663848306504743,-0.03702843499680364,0.14388707078338392,3.0
2023-09-27,GAZP,0.11212095245718956,0.0,1,0.8414740562438965,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1387542889763912,0.22618875694062027,0.26538812736847567,-0.026633336519201634,0.1513068560377015,3.0
2023-09-28,GAZP,0.12661680579185486,0.0,1,0.8259797096252441,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11651505840321386,0.17036905206739902,0.26921692060040575,0.010101747388641003,0.08234951503546079,1.0
2023-10-03,GAZP,0.14463384728878736,0.05014145371434773,2,0.8110646605491638,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1277905351792773,0.1418154544330069,0.23345638094469903,0.016843312109510067,0.029774342396698197,0.0
2023-10-04,GAZP,0.07481824234127998,0.0,1,0.8763328194618225,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1153562984739741,0.12881391482161625,0.22717145685372606,-0.04053805613269412,0.03662368013570386,0.0
2023-10-07,GAZP,0.14741137251257896,0.0,1,0.8123159408569336,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12228782071421547,0.12996330498052494,0.22500459545158913,0.025123551798363494,0.03713274048309637,0.0
2023-10-10,GAZP,0.13965065218508244,0.0,1,0.8169276118278503,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12062675567964716,0.12229418421962432,0.19280435252136416,0.019023896505435275,0.02562313816023522,0.0
2023-10-11,GAZP,0.1554552298039198,0.0,1,0.7928096652030945,1,0,0,0.0,0,0,1.0,0.0,0.0,0.1475057515005271,0.12867244319724186,0.18345296716317533,0.007949478303392682,0.027755495144063478,0.0
2023-10-13,GAZP,0.09091262333095074,0.0,1,0.8616713285446167,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12867283510665103,0.12564268189349345,0.17591571941705686,-0.0377602117757003,0.030848557610434164,0.0
2023-10-19,GAZP,0.08414816483855247,0.0,1,0.8649041652679443,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11017200599114103,0.11957573318587882,0.1449723926266389,-0.02602384115258856,0.03457598396231425,0.0
2023-10-20,GAZP,0.14779665134847164,0.0,1,0.8088680505752563,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10761914650599165,0.12002756233726229,0.13092150838513458,0.04017750484247999,0.034976358906753886,0.0
2023-10-21,GAZP,0.1292569451034069,0.0,1,0.8256141543388367,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12040058709681038,0.127804519874709,0.1283092173481626,0.008856358006596524,0.028746030178717834,0.0
2023-10-24,GAZP,0.1470214705914259,0.0,1,0.810620903968811,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14135835568110153,0.12774881960025855,0.12885606229039176,0.005663114910324368,0.028702050777647984,0.0
2023-10-26,GAZP,0.17667068168520927,0.0,1,0.7738187909126282,1,0,0,0.0,0,0,1.0,0.0,0.0,0.15098303246001407,0.13303739524313382,0.12766578973137907,0.025687649225195203,0.0341534723898976,0.0
2023-11-01,GAZP,0.19120751321315765,0.05197617320156676,2,0.760522723197937,2,0,0,0.0,0,0,1.0,0.0,0.0,0.171633221829931,0.13814486430159637,0.1334086537494191,0.019574291383226666,0.04020231687911916,0.0
2023-11-02,GAZP,0.1821878831833601,0.08549454239538243,2,0.7705830633640289,1,0,1,0.0,0,0,0.5,0.0,0.0,0.1833553593605757,0.15118418713765486,0.13841343451557414,-0.001167476177215604,0.03700471375298979,0.0
2023-11-07,GAZP,0.21707752346992493,0.0,1,0.7139318585395813,1,0,0,0.0,0,0,1.0,0.0,0.0,0.1968243066221476,0.1701740955135652,0.14487491434972202,0.02025321684777734,0.030386071880819456,0.0
2023-11-08,GAZP,0.13123737275600433,0.0,1,0.817930281162262,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1768342598030965,0.16780848428606987,0.1439180233116661,-0.045596887047092166,0.03295457920243575,0.0
2023-11-09,GAZP,0.17212393134832382,0.0,1,0.7821657061576843,1,0,0,0.0,0,0,1.0,0.0,0.0,0.17347960919141772,0.17393233946391515,0.15086842966931208,-0.0013556778430938998,0.028242746669950056,0.0
2023-11-10,GAZP,0.22406918138265608,0.0957165486414284,2,0.8413252830505371,2,0,0,0.105,1,1,1.0,0.0,0.5,0.17581016182899478,0.18493915529123375,0.15634398744574615,0.0482590195536613,0.030895993613775707,1.0
2023-11-11,GAZP,0.35135712695618465,0.25721443461409477,3,0.8139571150143942,2,0,1,0.20999999999999996,3,2,0.6666666666666666,0.0,0.6666666666666666,0.2491834132290549,0.20989436175851592,0.1714658785008249,0.10217371372712974,0.0695157198730678,4.0
2023-11-15,GAZP,0.12884646095335484,0.0,1,0.8271559476852417,0,0,1,0.0,0,0,0.0,0.0,0.0,0.23475758976406524,0.20098564000711552,0.16956525215435597,-0.10591112881071041,0.07600287111954382,4.0
2023-11-16,GAZP,0.42479457199573517,0.39314676775634905,2,0.846910685300827,1,0,1,0.315,3,1,0.5,0.0,0.5,0.3016660533017583,0.23564373840888342,0.19341396277326914,0.1231285186939769,0.11253696755065214,7.0
2023-11-21,GAZP,0.10274766758084297,0.0,1,0.8544602394104004,0,0,1,0.0,0,0,0.0,0.0,0.0,0.2187962335099777,0.2193109018533003,0.19474249868343274,-0.11604856592913473,0.1234481975348981,7.0
2023-11-23,GAZP,0.13163575530052185,0.0,1,0.8210251927375793,0,0,1,0.0,0,0,0.0,0.0,0.0,0.21972599829236672,0.21936781364537422,0.19358814896572205,-0.08809024299184487,0.12340090962011159,7.0
2023-11-28,GAZP,0.08257012441754341,0.007778258844602196,2,0.8730369806289673,0,0,2,0.0,0,0,0.0,0.0,0.0,0.10565118243296945,0.20657441265526272,0.19025337605958895,-0.023081058015426037,0.13335581012948391,7.0
2023-11-30,GAZP,0.09339971281588078,0.0,1,0.8647922873497009,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10253519751131539,0.18790734571715198,0.18642325050419287,-0.009135484695434612,0.13950260607252205,6.0
2023-12-02,GAZP,0.12335620820522308,0.0,1,0.8324492573738098,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09977534847954912,0.155335785895586,0.18261507382705097,0.02358085972567396,0.12027089936796767,3.0
2023-12-07,GAZP,0.10264806263148785,0.0,1,0.8538787364959717,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10646799455086393,0.15159315756389072,0.17628939878550315,-0.0038199319193760878,0.12163250414515948,3.0
2023-12-08,GAZP,0.11408765614032745,0.0,1,0.8416299223899841,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11336397565901284,0.10720645529883248,0.17142509685385796,0.0007236804813146175,0.01704499345573969,0.0
2023-12-13,GAZP,0.15318907983601093,0.0,1,0.7947837710380554,1,0,0,0.0,0,0,1.0,0.0,0.0,0.12330826620260878,0.11441237133528505,0.16686163659429268,0.029880813633402156,0.024063233370225076,0.0
2023-12-14,GAZP,0.1840161125610272,0.11595156990318374,3,0.8427062829335531,2,0,1,0.06999999999999999,1,1,0.6666666666666666,0.0,0.3333333333333333,0.15043094951245525,0.12189527951535725,0.1706315465803657,0.03358516304857195,0.035661168505266044,1.0
2023-12-20,GAZP,0.07878696918487549,0.0,1,0.8754926323890686,0,0,1,0.0,0,0,0.0,0.0,0.0,0.13866405386063793,0.12135482876783325,0.16396462071154796,-0.05987708467576244,0.0363779411685488,1.0
2023-12-21,GAZP,0.2801014566980302,0.17027323518020054,4,0.7739402949810028,4,0,0,0.105,2,1,1.0,0.0,0.25,0.18096817948131103,0.1480265064652832,0.16796692609121758,0.09913327721671919,0.06755181006077143,3.0
2023-12-22,GAZP,0.09167671762406826,0.0,1,0.8473031520843506,0,0,1,0.0,0,0,0.0,0.0,0.0,0.15018838116899136,0.14350086495368966,0.1494183254246378,-0.0585116635449231,0.07047787752608167,3.0
2023-12-23,GAZP,0.14350870810449123,0.0,1,0.807652473449707,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1717622941421966,0.14933810002126155,0.15046562879257613,-0.028253586037705364,0.06818519234993732,3.0
2023-12-26,GAZP,0.22126048617064953,0.0,1,0.7344241738319397,1,0,0,0.0,0,0,1.0,0.0,0.0,0.15214863729973638,0.16464850431130756,0.13592747980507003,0.06911184887091315,0.07092801422772946,3.0
2023-12-29,GAZP,0.17164371535182,0.0,1,0.7744044661521912,1,0,0,0.0,0,0,1.0,0.0,0.0,0.17880430320898696,0.16728488081356602,0.14084862607442553,-0.007160587857166972,0.07077388927010042,3.0
2023-12-30,GAZP,0.497839408069849,0.0,1,0.863559901714325,1,0,0,0.42,2,1,1.0,0.0,1.0,0.2969145365307729,0.21211678017196908,0.16700602984366317,0.20092487153907612,0.14432066575728877,4.0
2024-01-20,GAZP,0.652520867139101,0.0,1,0.7189501523971558,1,0,0,0.42,2,1,1.0,0.0,1.0,0.44066799685359004,0.2940787655940013,0.2077167971809173,0.21185287028551092,0.2058013926609065,6.0
2024-01-24,GAZP,0.23143375106155872,0.0,1,0.7229203581809998,1,0,0,0.0,0,0,1.0,0.0,0.0,0.46059800875683626,0.2871262362173625,0.21757637134132285,-0.22916425769527754,0.2071697968477697,4.0
2024-01-26,GAZP,0.11654736660420895,0.0,1,0.8381404280662537,0,0,1,0.0,0,0,0.0,0.0,0.0,0.33350066160162295,0.2906791860716683,0.217090025512679,-0.216953294997414,0.20343886085142687,4.0
2024-02-01,GAZP,0.10478289984166622,0.0,1,0.8480455279350281,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1509213391691447,0.2851469277484076,0.2172425138848346,-0.04613843932747849,0.20856983606659976,4.0
2024-02-02,GAZP,0.1050396328791976,0.061062142071251706,2,0.8503865003585815,0,0,2,0.0,0,0,0.0,0.0,0.0,0.10878996644169099,0.2685439487067716,0.2165962265090396,-0.0037503335624933937,0.21887431970475926,4.0
2024-02-08,GAZP,0.1510724751278758,0.0013028552349699,2,0.7995543777942657,2,0,0,0.0,0,0,1.0,0.0,0.0,0.12029833594957995,0.26560520010335104,0.21644504045845853,0.030774139178295856,0.22052408981575436,4.0
2024-02-10,GAZP,0.652520867139101,0.0,1,0.7189501523971558,1,0,0,0.42,2,1,1.0,0.0,1.0,0.3028776583820582,0.28770255139895845,0.24990966578546378,0.34964320875704274,0.25302773255196215,4.0
2024-02-11,GAZP,0.08343318477272987,0.0,1,0.8686731457710266,0,0,1,0.0,0,0,0.0,0.0,0.0,0.29567550901323564,0.20640431106090545,0.2502415383274534,-0.21224232424050576,0.2026926836824173,2.0
2024-02-13,GAZP,0.07330246455967426,0.0,1,0.8796848654747009,0,0,1,0.0,0,0,0.0,0.0,0.0,0.26975217215716846,0.18381412727492194,0.23547018174614223,-0.1964497075974942,0.20817595040461254,2.0
2024-02-14,GAZP,0.1486122440546751,0.0,1,0.8072002530097961,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10178263112902648,0.18839482405355998,0.23953700506261416,0.04682961292564862,0.2067973379791023,2.0
2024-02-17,GAZP,0.09452176094055176,0.0,1,0.8590729832649231,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10547882318496711,0.18692894706768648,0.23603793740804704,-0.010957062244415353,0.20752389039654276,2.0
2024-02-20,GAZP,0.15604127384722233,0.0,1,0.7984851598739624,1,0,0,0.0,0,0,1.0,0.0,0.0,0.13305842628081646,0.1942148957774043,0.23137942224208796,0.022982847566405867,0.2050502311428456,2.0
2024-02-21,GAZP,0.09792524110525846,0.02049486261213683,2,0.8544292449951172,0,0,2,0.0,0,0,0.0,0.0,0.0,0.11616275863101093,0.18662243377417326,0.22611381693876215,-0.018237517525752464,0.20787836769486664,2.0
2024-02-23,GAZP,0.1673563544948896,0.06359186929858406,3,0.7865176796913147,2,0,1,0.0,0,0,0.6666666666666666,0.0,0.0,0.14044095648245689,0.11731321768214306,0.20250788454055077,0.0269153980124327,0.03865219718798298,0.0
2024-02-28,GAZP,0.1014577317982912,0.0,1,0.8512443900108337,0,0,1,0.0,0,0,0.0,0.0,0.0,0.12224644246614651,0.11988815297150897,0.1631462320162072,-0.0207887106678553,0.036562918020884405,0.0
2024-02-29,GAZP,0.1788572147488594,0.004710518816217784,2,0.7715322375297546,2,0,0,0.0,0,0,1.0,0.0,0.0,0.1492237670140135,0.1349674029985354,0.1593907651367287,0.029633447734845914,0.03590849309393931,0.0
2024-03-07,GAZP,0.07894397340714931,0.0,1,0.8712481260299683,0,0,1,0.0,0,0,0.0,0.0,0.0,0.11975297331810004,0.12501479290603174,0.15670480847979587,-0.04080899991095073,0.04081580800748798,0.0
2024-03-12,GAZP,0.07024484500288963,0.0,1,0.8826661109924316,0,0,1,0.0,0,0,0.0,0.0,0.0,0.10934867771963286,0.12154666205779428,0.1542378045627404,-0.039103832716743225,0.044686515068169334,0.0
2024-03-16,GAZP,0.11686915904283524,0.0,1,0.833811342716217,0,0,1,0.0,0,0,0.0,0.0,0.0,0.08868599248429147,0.11595064565716755,0.15508277071728593,0.028183166558543762,0.042020036428441584,0.0
2024-03-17,GAZP,0.3517596833407879,0.0,1,0.5953372120857239,1,0,0,0.0,0,0,1.0,0.0,0.0,0.17962456246217098,0.15221270883367177,0.16941757130392252,0.1721351208786169,0.09718584193182248,0.0
2024-03-19,GAZP,0.18504313379526138,0.0,1,0.7703190445899963,1,0,0,0.0,0,0,1.0,0.0,0.0,0.2178906587262949,0.15473939159086772,0.1360263046365054,-0.03284752493103352,0.09787265974293721,0.0
2024-03-21,GAZP,0.10651259683072567,0.0,1,0.8407039642333984,0,0,1,0.0,0,0,0.0,0.0,0.0,0.21443847132225838,0.1554615151669298,0.13767483406921938,-0.10792587449153271,0.09743167125077266,0.0
2024-03-22,GAZP,0.24266537837684155,0.0,1,0.7082644104957581,1,0,0,0.0,0,0,1.0,0.0,0.0,0.17807370300094294,0.1645769671137844,0.1497721850561599,0.0645916753758986,0.10282112147377524,0.0
2024-03-23,GAZP,0.11807813961058855,0.031123763068443822,2,0.845657080411911,0,0,2,0.0,0,0,0.0,0.0,0.0,0.15575203827271866,0.17016756228570426,0.147591177595868,-0.03767389866213011,0.0983560252298814,0.0
2024-03-27,GAZP,0.20001077838242054,0.0,1,0.7558009624481201,1,0,0,0.0,0,0,1.0,0.0,0.0,0.18691809878995028,0.1887055527684944,0.15512610741314434,0.013092679592470263,0.08807564426291031,0.0
2024-03-29,GAZP,0.09859995357692242,0.0,1,0.853676974773407,0,0,1,0.0,0,0,0.0,0.0,0.0,0.13889629052331057,0.186095666273364,0.15102315596526578,-0.04029633694638815,0.0907880183573273,0.0
2024-03-30,GAZP,0.12547728791832924,0.0,1,0.8262904286384583,0,0,1,0.0,0,0,0.0,0.0,0.0,0.14136267329255747,0.15376960978444135,0.15299115930905655,-0.015885385374228234,0.05533231335923215,0.0
2024-04-02,GAZP,0.07268206216394901,0.0,1,0.8840083479881287,0,0,1,0.0,0,0,0.0,0.0,0.0,0.09891976788640029,0.13771802812282527,0.1462287098568465,-0.02623770572245128,0.06077770091116077,0.0
2024-04-04,GAZP,0.13340135477483273,0.0,1,0.8215615749359131,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1105202349523704,0.1415592792576977,0.14851039721231377,0.022881119822462326,0.05930871468142814,0.0
2024-04-10,GAZP,0.1642788890749216,0.0,1,0.7927364706993103,1,0,0,0.0,0,0,1.0,0.0,0.0,0.12345410200456786,0.13036120935742343,0.14746908823560392,0.04082478707035375,0.041875016075011866,0.0
2024-04-11,GAZP,0.16452052257955074,0.0,1,0.7898019552230835,1,0,0,0.0,0,0,1.0,0.0,0.0,0.15406692214310178,0.13699583549584662,0.15358169889077544,0.010453600436448968,0.043260757539060536,0.0
2024-04-13,GAZP,0.14287704788148403,0.0,1,0.8050110340118408,0,0,1,0.0,0,0,0.0,0.0,0.0,0.15722548651198553,0.12883387399571283,0.1587697133821036,-0.014348438630501503,0.03373015757582375,0.0
2024-04-26,GAZP,0.7228035266697407,0.0,1,0.8621392250061035,1,0,0,0.63,3,1,1.0,0.0,1.0,0.3434003657102586,0.21800581300897257,0.2020507396411683,0.37940316095948207,0.22474087173997515,3.0
2024-05-03,GAZP,0.4871141780912876,0.0,1,0.8990496397018433,1,0,0,0.42,2,1,1.0,0.0,1.0,0.45093158421417084,0.2696682258908238,0.21171891783763258,0.03618259387711675,0.24090990931987646,5.0
2024-05-16,GAZP,0.19353511929512024,0.0,1,0.7524705529212952,1,0,0,0.0,0,0,1.0,0.0,0.0,0.46781760801871625,0.28693294833813393,0.21232548823047964,-0.274282488723596,0.22844828487824465,5.0
2024-05-21,GAZP,0.2834559828042984,0.0,1,0.6714290976524353,1,0,0,0.0,0,0,1.0,0.0,0.0,0.32136842673023547,0.30836932377091475,0.22496430151430627,-0.03791244392593707,0.21846251581916773,5.0
2024-05-22,GAZP,0.4358771076053381,0.33524473184908243,2,0.8385148644447327,2,0,0,0.315,3,1,1.0,0.0,0.5,0.304289403234919,0.34716906927526,0.23876513931634172,0.1315877043704191,0.21264738603194447,8.0
2024-05-23,GAZP,0.36265838894993063,0.38299096498969054,2,0.8000832200050354,1,0,1,0.21,2,1,0.5,0.0,0.5,0.3606638264531891,0.37547447875674284,0.25623515712629474,0.0019945624967415143,0.19688597321370283,10.0
2024-05-26,GAZP,0.33892236746847626,0.0,1,0.8230862021446228,1,0,0,0.21,1,1,1.0,0.0,1.0,0.3791526213412484,0.40348095298345604,0.26615741348958444,-0.040230253872772126,0.17045452594432126,11.0
2024-05-27,GAZP,0.33665711529552933,0.2808873202907695,2,0.8228132128715515,1,0,1,0.21,2,1,0.5,0.0,0.5,0.34607929057131215,0.3483171799299973,0.2831614964694849,-0.009422175275782818,0.09619918459865327,10.0
2024-05-28,GAZP,0.44753075018525124,0.0,1,0.5025280117988586,1,0,0,0.0,0,0,1.0,0.0,0.0,0.37437007764975233,0.34266240451484914,0.30616531520283646,0.0731606725354989,0.08744578237772366,8.0
2024-05-29,GAZP,0.23573041677474973,0.08983052878143383,3,0.7885129650433859,3,0,0,0.06999999999999999,1,1,1.0,0.0,0.3333333333333333,0.3399727607518435,0.34869030415479624,0.31781162624646514,-0.10424234397709378,0.07618151888797214,9.0
2024-05-30,GAZP,0.2525924663245678,0.08677313490138648,2,0.8070808053016663,2,0,0,0.105,1,1,1.0,0.0,0.5,0.31195121109485635,0.34428123037197755,0.32632527707144615,-0.059358744770288574,0.08130697095237203,10.0
2024-05-31,GAZP,0.28917134617765744,0.21497334289676984,3,0.797886848449707,2,0,1,0.13999999999999999,2,1,0.6666666666666666,0.0,0.3333333333333333,0.25916474309232507,0.3233232644537375,0.33524616686449876,0.030006603085332373,0.07215444247636553,9.0
2024-06-01,GAZP,0.15487446449697018,0.0,1,0.7983320355415344,1,0,0,0.0,0,0,1.0,0.0,0.0,0.2322127589997319,0.29363984667474313,0.334557162715743,-0.07733829450276172,0.09300321729640905,7.0
2024-06-04,GAZP,0.09184288047254086,0.0,1,0.8618417978286743,0,0,1,0.0,0,0,0.0,0.0,0.0,0.17862956371572292,0.2583427771038952,0.33091186504367565,-0.08678668324318206,0.11679605986636937,6.0
2024-06-05,GAZP,0.38648367707928016,0.2198868546967983,3,0.7760166525840759,3,0,0,0.21,3,2,1.0,0.0,0.6666666666666666,0.21106700734959716,0.2654608573587168,0.306889018644357,0.175416669729683,0.12367983048740586,7.0
2024-06-06,GAZP,0.25007479143639405,0.24887414442767905,3,0.8365899324417114,1,0,2,0.13999999999999999,2,1,0.3333333333333333,0.0,0.3333333333333333,0.24280044966273842,0.23725286325173717,0.28995763388329315,0.007274341773655629,0.09424936025095437,9.0
2024-06-07,GAZP,0.19919140078127384,0.0,1,0.7588089108467102,1,0,0,0.0,0,0,1.0,0.0,0.0,0.27858328976564944,0.23203300382409772,0.29036165398944697,-0.0793918889843756,0.09535309818536752,8.0
2024-06-08,GAZP,0.1964214279750983,0.12530009408861423,3,0.822542409102122,2,0,1,0.06999999999999999,1,1,0.6666666666666666,0.0,0.3333333333333333,0.21522920673092216,0.22400856977417355,0.2841449000730755,-0.018807778755823873,0.09569746778666588,8.0
2024-06-11,GAZP,0.2647572262212634,0.10572061611531906,2,0.688690185546875,2,0,0,0.0,0,0,1.0,0.0,0.0,0.22012335165921196,0.22052083835183156,0.2719220514027845,0.04463387456205145,0.09334269095202498,6.0
2024-06-12,GAZP,0.117606645449996,0.0,1,0.8387020230293274,0,0,1,0.0,0,0,0.0,0.0,0.0,0.1929284332154527,0.21519686420226383,0.25441835543850344,-0.0753217877654567,0.09862438805903823,6.0
2024-06-14,GAZP,0.1734695453196764,0.0,1,0.7800635695457458,1,0,0,0.0,0,0,1.0,0.0,0.0,0.18527780566364535,0.2268578163232832,0.24260029671358918,-0.011808260343968952,0.08557037915138829,6.0
2024-06-15,GAZP,0.10759469121694565,0.0,1,0.8498919606208801,0,0,1,0.0,0,0,0.0,0.0,0.0,0.13289029399553945,0.18701653262866394,0.22623869499369034,-0.0252956027785938,0.0599523715289408,3.0
2024-06-20,GAZP,0.17018225602805614,0.0,1,0.778142511844635,1,0,0,0.0,0,0,1.0,0.0,0.0,0.1504154975215595,0.1756033132846157,0.2064280882681764,0.019766758506496646,0.05316787712190579,1.0
2024-06-28,GAZP,0.1323836911469698,0.0,1,0.8183684349060059,0,0,1,0.0,0,0,0.0,0.0,0.0,0.13672021279732396,0.1660593547654294,0.19904617929476356,-0.004336521650354169,0.054213877070911826,1.0
